ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
1244,34.0,10,110.0,92697,1.0,4.0,1.0,0,0.0,0.0,1,0.0,0
1245,33.0,8,130.0,94720,3.0,6.3,2.0,99,0.0,0.0,0,1.0,1
1246,46.0,21,41.0,94025,1.0,1.4,3.0,128,0.0,0.0,1,0.0,0
1247,48.0,22,59.0,91775,1.0,1.4,3.0,241,0.0,0.0,1,0.0,0
1248,52.0,28,39.0,94606,2.0,0.8,1.0,0,0.0,0.0,1,0.0,0
1249,44.0,19,35.0,94305,4.0,0.0,2.0,0,0.0,0.0,1,0.0,0
1250,51.0,27,80.0,90032,1.0,2.6,2.0,0,0.0,0.0,1,1.0,0
1251,47.0,20,81.0,94301,1.0,2.67,2.0,0,0.0,0.0,1,0.0,0
1252,39.0,13,31.0,95120,2.0,0.8,3.0,0,0.0,0.0,0,0.0,0
1253,42.0,17,93.0,92182,4.0,1.9,3.0,0,0.0,0.0,0,0.0,0
1254,57.0,33,45.0,92346,4.0,1.5,1.0,204,0.0,0.0,1,0.0,0
1255,36.0,12,40.0,91101,2.0,0.6,3.0,0,0.0,0.0,1,1.0,0
1256,27.0,1,80.0,95354,2.0,1.6,3.0,185,0.0,0.0,1,1.0,0
1257,31.0,7,20.0,92115,1.0,0.4,3.0,0,0.0,0.0,1,0.0,0
1258,63.0,37,41.0,93014,1.0,0.5,3.0,0,0.0,0.0,0,1.0,0
1259,34.0,8,31.0,91203,1.0,0.3,1.0,104,0.0,0.0,1,1.0,0
1260,52.0,27,35.0,95616,4.0,0.2,2.0,0,0.0,0.0,1,0.0,0
1261,57.0,31,40.0,91107,3.0,1.4,3.0,137,0.0,0.0,1,1.0,0
1262,63.0,39,84.0,94901,1.0,1.8,3.0,0,0.0,0.0,0,0.0,0
1263,26.0,1,53.0,94720,2.0,1.6,3.0,0,0.0,0.0,1,0.0,0
1264,35.0,5,85.0,92870,4.0,4.0,3.0,0,0.0,0.0,1,0.0,0
1265,58.0,33,138.0,94546,2.0,3.9,1.0,0,0.0,0.0,1,0.0,0
1266,32.0,2,71.0,95014,2.0,1.75,3.0,108,0.0,0.0,0,0.0,0
1267,64.0,39,113.0,92121,1.0,0.8,3.0,0,0.0,0.0,0,1.0,0
1268,50.0,23,23.0,94720,2.0,1.0,2.0,0,1.0,0.0,0,0.0,0
1269,34.0,9,62.0,92677,3.0,2.3,1.0,0,0.0,0.0,0,0.0,0
1270,36.0,11,14.0,92673,4.0,0.2,3.0,100,0.0,0.0,1,1.0,0
1271,43.0,18,60.0,91311,2.0,2.2,3.0,0,0.0,0.0,0,1.0,0
1272,28.0,4,94.0,92115,3.0,0.8,1.0,236,0.0,0.0,1,0.0,0
1273,64.0,39,83.0,95616,3.0,1.8,2.0,0,0.0,0.0,1,0.0,0
1274,60.0,35,130.0,95741,3.0,6.3,3.0,437,0.0,1.0,1,1.0,1
1275,62.0,37,61.0,93117,4.0,1.7,1.0,0,0.0,0.0,0,0.0,0
1276,27.0,2,92.0,95616,2.0,3.1,1.0,178,0.0,0.0,1,0.0,0
1277,42.0,16,20.0,95351,2.0,0.8,3.0,117,0.0,0.0,1,1.0,0
1278,45.0,20,194.0,92110,2.0,8.8,1.0,428,0.0,0.0,0,0.0,0
1279,36.0,10,74.0,94305,1.0,2.5,1.0,0,0.0,0.0,0,1.0,0
1280,48.0,22,84.0,90024,2.0,0.4,3.0,145,0.0,0.0,0,0.0,0
1281,65.0,40,98.0,95064,3.0,1.8,2.0,333,0.0,0.0,0,0.0,0
1282,39.0,15,52.0,92093,3.0,2.33,1.0,0,0.0,0.0,1,0.0,0
1283,51.0,26,55.0,93955,1.0,1.3,2.0,236,0.0,0.0,0,1.0,0
1284,30.0,6,64.0,94305,4.0,3.4,1.0,117,0.0,0.0,0,0.0,0
1285,65.0,40,128.0,90740,1.0,2.5,1.0,162,0.0,0.0,1,0.0,0
1286,38.0,13,113.0,94720,4.0,1.7,2.0,0,0.0,0.0,0,1.0,1
1287,29.0,3,50.0,94010,3.0,1.1,2.0,0,0.0,0.0,0,1.0,0
1288,42.0,18,54.0,94010,4.0,2.2,2.0,0,0.0,0.0,0,0.0,0
1289,63.0,38,129.0,91326,1.0,0.9,1.0,366,0.0,0.0,1,0.0,0
1290,46.0,21,82.0,94523,4.0,0.4,1.0,0,0.0,0.0,0,0.0,0
1291,62.0,38,100.0,90277,4.0,1.7,2.0,0,0.0,0.0,1,0.0,0
1292,58.0,34,44.0,94111,4.0,2.2,1.0,0,1.0,0.0,0,0.0,0
1293,56.0,30,164.0,94610,4.0,0.5,2.0,234,0.0,1.0,1,1.0,1
1294,56.0,31,81.0,92373,2.0,3.7,1.0,121,0.0,0.0,1,1.0,0
1295,34.0,10,71.0,95003,1.0,0.1,1.0,257,0.0,0.0,1,1.0,0
1296,42.0,17,28.0,92866,1.0,0.5,3.0,90,0.0,0.0,0,0.0,0
1297,30.0,6,80.0,92399,3.0,1.5,1.0,219,0.0,0.0,1,0.0,0
1298,61.0,35,90.0,95814,4.0,1.9,2.0,0,0.0,0.0,1,0.0,0
1299,38.0,14,74.0,90274,1.0,3.6,2.0,0,0.0,0.0,1,1.0,0
1300,50.0,25,14.0,95762,2.0,0.7,3.0,0,1.0,0.0,1,0.0,0
1301,61.0,36,23.0,91754,2.0,0.5,2.0,103,0.0,0.0,1,0.0,0
1302,41.0,17,153.0,92121,1.0,1.7,1.0,337,0.0,0.0,0,1.0,0
1303,42.0,16,38.0,94087,3.0,0.9,3.0,0,0.0,0.0,0,0.0,0
1304,29.0,5,112.0,94720,2.0,2.0,2.0,382,1.0,0.0,0,0.0,0
1305,51.0,26,145.0,90025,1.0,8.1,1.0,397,0.0,0.0,0,1.0,0
1306,32.0,6,28.0,94025,2.0,0.3,2.0,88,0.0,0.0,1,0.0,0
1307,34.0,9,31.0,94115,4.0,1.1,3.0,0,0.0,0.0,1,1.0,0
1308,26.0,2,195.0,94546,1.0,6.33,1.0,0,0.0,0.0,1,1.0,0
1309,54.0,24,50.0,92037,3.0,2.0,3.0,0,0.0,0.0,1,1.0,0
1310,38.0,14,71.0,95136,4.0,2.0,3.0,0,0.0,0.0,0,0.0,0
1311,62.0,36,21.0,95616,3.0,0.3,3.0,0,0.0,0.0,0,0.0,0
1312,37.0,11,35.0,90044,2.0,0.8,3.0,125,0.0,0.0,0,0.0,0
1313,46.0,21,42.0,92691,1.0,2.4,1.0,0,0.0,0.0,1,1.0,0
1314,52.0,27,78.0,92008,4.0,3.6,3.0,141,0.0,0.0,1,0.0,0
1315,32.0,6,73.0,94305,4.0,2.2,2.0,0,0.0,0.0,0,0.0,0
1316,49.0,25,53.0,95134,2.0,1.0,3.0,181,0.0,0.0,0,0.0,0
1317,28.0,3,51.0,94086,2.0,1.6,3.0,123,0.0,0.0,0,0.0,0
1318,55.0,30,40.0,95521,2.0,2.3,3.0,0,0.0,0.0,1,0.0,0
1319,52.0,26,178.0,94234,1.0,1.0,1.0,0,0.0,0.0,0,0.0,0
1320,32.0,6,35.0,94005,2.0,0.3,1.0,0,0.0,0.0,0,1.0,0
1321,31.0,7,192.0,90250,1.0,0.0,2.0,0,0.0,0.0,1,0.0,1
1322,27.0,3,123.0,95138,1.0,5.4,1.0,0,0.0,0.0,0,0.0,0
1323,32.0,5,48.0,94022,2.0,1.67,2.0,0,1.0,1.0,1,1.0,0
1324,52.0,26,45.0,91604,3.0,0.6,2.0,0,0.0,0.0,0,0.0,0
1325,52.0,28,15.0,95064,1.0,0.2,1.0,0,0.0,0.0,1,0.0,0
1326,50.0,24,79.0,94304,1.0,0.3,1.0,120,0.0,0.0,1,0.0,0
1327,32.0,5,63.0,90024,4.0,2.0,2.0,0,1.0,0.0,1,0.0,0
1328,61.0,35,30.0,94720,2.0,0.2,3.0,0,0.0,0.0,1,0.0,0
1329,60.0,36,145.0,95616,4.0,6.9,1.0,380,0.0,0.0,0,1.0,1
1330,28.0,4,32.0,90095,3.0,1.0,2.0,0,0.0,0.0,0,0.0,0
1331,34.0,9,64.0,92346,2.0,0.1,1.0,224,0.0,0.0,1,1.0,0
1332,31.0,7,84.0,92692,1.0,0.1,1.0,0,0.0,0.0,1,0.0,0
1333,31.0,5,21.0,94309,1.0,0.4,2.0,0,0.0,0.0,1,0.0,0
1334,62.0,38,99.0,95014,4.0,1.7,2.0,0,0.0,0.0,1,0.0,0
1335,47.0,22,35.0,94304,2.0,1.3,1.0,0,0.0,0.0,1,0.0,0
1336,50.0,24,180.0,94539,1.0,1.7,1.0,0,0.0,0.0,1,1.0,0
1337,36.0,12,42.0,93555,1.0,1.33,1.0,0,0.0,0.0,1,0.0,0
1338,26.0,0,179.0,92028,4.0,2.1,2.0,0,0.0,0.0,0,0.0,1
1339,51.0,27,42.0,90245,4.0,0.1,3.0,0,0.0,0.0,0,0.0,0
1340,52.0,25,180.0,94545,2.0,9.0,2.0,297,0.0,0.0,1,0.0,1
1341,35.0,11,82.0,94131,4.0,3.4,1.0,0,0.0,0.0,0,0.0,0
1342,42.0,16,55.0,91355,2.0,0.7,1.0,149,0.0,0.0,0,0.0,0
1343,36.0,12,79.0,90041,2.0,2.2,1.0,0,0.0,0.0,1,0.0,0
1344,41.0,17,48.0,92831,2.0,0.6,3.0,215,0.0,0.0,0,1.0,0
1345,49.0,25,93.0,93117,1.0,2.7,1.0,0,1.0,0.0,1,0.0,0
1346,57.0,32,23.0,92126,2.0,0.2,3.0,0,0.0,0.0,0,0.0,0
1347,44.0,20,50.0,95670,3.0,2.33,1.0,200,0.0,0.0,0,0.0,0
1348,60.0,34,85.0,91367,2.0,2.0,1.0,0,0.0,0.0,1,0.0,0
1349,38.0,14,35.0,95051,1.0,1.5,2.0,97,0.0,0.0,1,0.0,0
1350,26.0,2,171.0,93943,3.0,6.0,2.0,0,0.0,0.0,1,0.0,1
1351,29.0,2,29.0,90266,4.0,1.5,2.0,0,0.0,0.0,0,1.0,0
1352,59.0,35,84.0,94588,1.0,1.8,3.0,0,0.0,0.0,1,1.0,0
1353,51.0,27,20.0,90401,4.0,0.5,2.0,0,0.0,0.0,1,0.0,0
1354,50.0,25,14.0,94124,1.0,0.4,3.0,0,0.0,0.0,1,1.0,0
1355,35.0,10,179.0,91942,1.0,8.6,1.0,357,0.0,0.0,0,0.0,0
1356,61.0,37,48.0,91910,1.0,0.8,1.0,158,0.0,0.0,1,0.0,0
1357,42.0,16,74.0,90066,1.0,2.8,1.0,0,0.0,0.0,1,0.0,0
1358,55.0,29,53.0,95134,1.0,1.4,1.0,0,0.0,0.0,0,0.0,0
1359,50.0,25,83.0,92007,1.0,2.8,2.0,0,0.0,0.0,1,1.0,0
1360,64.0,40,171.0,90034,2.0,2.1,1.0,433,0.0,0.0,0,0.0,0
1361,54.0,28,85.0,92028,4.0,4.9,1.0,0,0.0,0.0,1,0.0,0
1362,50.0,26,38.0,95039,4.0,0.9,2.0,0,0.0,0.0,1,0.0,0
1363,31.0,5,85.0,92130,3.0,1.6,1.0,157,0.0,0.0,1,1.0,0
1364,32.0,8,79.0,92115,1.0,0.1,1.0,0,0.0,0.0,0,0.0,0
1365,44.0,19,69.0,92129,4.0,0.4,1.0,0,0.0,0.0,0,0.0,0
1366,60.0,35,43.0,94720,3.0,0.9,3.0,0,0.0,0.0,1,1.0,0
1367,60.0,34,33.0,91107,2.0,0.3,1.0,101,0.0,0.0,1,0.0,0
1368,62.0,38,42.0,95747,3.0,0.1,3.0,149,0.0,0.0,0,1.0,0
1369,46.0,21,40.0,94025,4.0,1.9,3.0,122,0.0,0.0,1,0.0,0
1370,57.0,33,43.0,91902,1.0,1.8,3.0,0,0.0,0.0,0,0.0,0
1371,30.0,5,20.0,94545,4.0,0.5,3.0,117,0.0,0.0,0,0.0,0
1372,58.0,32,65.0,95621,3.0,2.5,1.0,222,0.0,0.0,1,0.0,0
1373,39.0,13,139.0,95616,3.0,3.4,1.0,483,0.0,0.0,1,0.0,1
1374,60.0,35,135.0,92612,3.0,0.3,3.0,0,0.0,0.0,1,0.0,1
1375,59.0,34,84.0,94043,3.0,1.6,3.0,0,0.0,0.0,1,0.0,0
1376,50.0,26,179.0,92612,1.0,2.9,3.0,0,0.0,0.0,0,1.0,1
1377,63.0,39,45.0,92870,4.0,1.3,2.0,86,0.0,0.0,0,0.0,0
1378,27.0,3,109.0,93023,2.0,2.5,1.0,0,0.0,0.0,1,0.0,0
1379,54.0,29,34.0,93305,4.0,0.1,3.0,0,0.0,0.0,1,0.0,0
1380,62.0,37,162.0,95051,1.0,1.3,1.0,0,0.0,0.0,1,0.0,0
1381,60.0,34,105.0,92103,2.0,1.4,1.0,0,0.0,0.0,1,0.0,0
1382,38.0,12,22.0,91380,3.0,0.2,2.0,0,0.0,0.0,1,0.0,0
1383,34.0,8,82.0,91775,2.0,1.8,1.0,178,0.0,0.0,1,1.0,0
1384,65.0,41,105.0,95616,4.0,1.7,2.0,230,1.0,0.0,1,0.0,0
1385,55.0,31,62.0,91711,1.0,1.8,3.0,0,0.0,0.0,1,0.0,0
1386,57.0,31,82.0,95032,2.0,2.0,1.0,83,0.0,0.0,0,1.0,0
1387,27.0,3,72.0,95616,4.0,0.0,1.0,0,0.0,0.0,1,0.0,0
1388,35.0,10,38.0,95762,4.0,1.7,1.0,0,0.0,0.0,1,1.0,0
1389,52.0,28,25.0,90212,4.0,1.0,1.0,0,0.0,0.0,0,0.0,0
1390,45.0,15,20.0,94107,1.0,0.75,3.0,0,0.0,0.0,1,0.0,0
1391,29.0,3,80.0,94305,4.0,1.8,2.0,0,0.0,0.0,1,1.0,0
1392,44.0,18,84.0,91330,3.0,1.1,1.0,0,0.0,0.0,0,0.0,0
1393,47.0,23,33.0,90095,1.0,1.0,1.0,0,0.0,0.0,1,1.0,0
1394,62.0,37,55.0,95039,3.0,0.9,3.0,0,0.0,0.0,1,0.0,0
1395,52.0,27,33.0,90095,2.0,0.7,2.0,0,0.0,0.0,0,1.0,0
1396,47.0,23,190.0,92831,4.0,0.3,3.0,305,0.0,0.0,0,0.0,1
1397,42.0,18,43.0,91107,1.0,0.3,3.0,158,0.0,0.0,0,0.0,0
1398,65.0,41,45.0,95521,3.0,0.1,3.0,0,0.0,0.0,1,0.0,0
1399,42.0,18,141.0,93407,1.0,3.5,1.0,0,0.0,0.0,0,0.0,0
1400,40.0,16,69.0,92009,4.0,2.4,1.0,0,0.0,0.0,1,0.0,0
1401,32.0,8,78.0,90401,4.0,0.1,2.0,0,0.0,0.0,1,0.0,0
1402,40.0,15,84.0,94521,1.0,3.7,3.0,0,0.0,0.0,1,0.0,0
1403,55.0,29,172.0,95064,1.0,5.2,2.0,0,0.0,0.0,0,0.0,1
1404,32.0,6,51.0,93109,4.0,0.2,1.0,154,1.0,0.0,0,1.0,0
1405,58.0,28,75.0,92121,1.0,1.4,3.0,0,0.0,0.0,1,0.0,0
1406,46.0,22,183.0,91605,1.0,3.1,2.0,0,0.0,1.0,1,1.0,1
1407,53.0,23,20.0,92123,4.0,0.4,3.0,0,0.0,0.0,1,1.0,0
1408,63.0,39,101.0,94306,2.0,3.9,3.0,294,0.0,0.0,1,0.0,1
1409,40.0,14,129.0,90089,1.0,5.9,3.0,0,0.0,0.0,1,0.0,1
1410,41.0,17,63.0,90745,2.0,3.2,1.0,0,0.0,0.0,0,0.0,0
1411,60.0,35,44.0,92126,4.0,2.1,1.0,0,0.0,0.0,0,0.0,0
1412,65.0,39,184.0,91302,1.0,5.4,3.0,176,0.0,1.0,1,1.0,1
1413,59.0,33,100.0,95064,2.0,2.0,1.0,127,0.0,0.0,0,0.0,0
1414,48.0,24,12.0,90058,3.0,0.4,1.0,0,0.0,0.0,0,0.0,0
1415,59.0,33,68.0,94105,2.0,2.3,3.0,128,1.0,0.0,1,0.0,0
1416,33.0,8,48.0,94019,1.0,1.0,1.0,212,0.0,0.0,1,0.0,0
1417,40.0,15,82.0,93101,2.0,0.4,1.0,0,0.0,0.0,0,0.0,0
1418,42.0,18,52.0,94061,2.0,2.5,1.0,0,0.0,0.0,0,0.0,0
1419,65.0,41,154.0,92008,2.0,4.6,2.0,0,1.0,1.0,1,1.0,1
1420,30.0,4,39.0,91105,1.0,1.5,1.0,0,0.0,0.0,0,1.0,0
1421,30.0,4,40.0,91605,1.0,0.3,1.0,0,0.0,1.0,1,1.0,0
1422,42.0,17,54.0,94720,4.0,1.9,3.0,164,0.0,0.0,0,0.0,0
1423,32.0,8,32.0,94143,2.0,1.0,2.0,103,0.0,1.0,1,1.0,0
1424,55.0,30,64.0,90250,2.0,2.3,3.0,0,0.0,0.0,0,0.0,0
1425,29.0,3,92.0,94539,2.0,1.3,1.0,287,0.0,0.0,1,0.0,0
1426,64.0,38,40.0,91330,1.0,2.5,3.0,94,0.0,0.0,1,1.0,0
1427,37.0,11,60.0,96651,3.0,0.5,3.0,0,0.0,0.0,1,0.0,0
1428,31.0,5,85.0,95828,2.0,1.3,1.0,119,0.0,0.0,1,1.0,0
1429,25.0,-1,21.0,94583,4.0,0.4,1.0,90,0.0,0.0,1,0.0,0
1430,31.0,5,35.0,95064,1.0,0.6,3.0,171,0.0,0.0,0,0.0,0
1431,32.0,7,52.0,92660,2.0,0.1,1.0,0,0.0,0.0,1,0.0,0
1432,58.0,34,128.0,90058,1.0,7.4,1.0,0,0.0,0.0,0,0.0,0
1433,26.0,2,195.0,90245,1.0,6.33,1.0,0,0.0,0.0,0,0.0,0
1434,51.0,25,68.0,92647,2.0,1.5,2.0,117,0.0,0.0,0,1.0,0
1435,65.0,41,55.0,93106,2.0,1.1,1.0,0,0.0,0.0,0,0.0,0
1436,43.0,17,55.0,90266,1.0,0.2,1.0,0,0.0,0.0,1,0.0,0
1437,46.0,21,80.0,95054,4.0,0.4,1.0,0,0.0,0.0,1,1.0,0
1438,28.0,3,123.0,92007,1.0,0.8,1.0,146,0.0,0.0,0,0.0,0
1439,63.0,37,90.0,94105,4.0,1.9,2.0,106,1.0,0.0,1,0.0,0
1440,59.0,29,61.0,94025,1.0,1.4,3.0,0,0.0,0.0,0,0.0,0
1441,42.0,15,41.0,94610,3.0,2.5,2.0,0,0.0,0.0,1,0.0,0
1442,58.0,33,43.0,94720,2.0,1.6,3.0,0,0.0,0.0,1,0.0,0
1443,39.0,13,71.0,95822,3.0,0.1,1.0,162,1.0,0.0,1,0.0,0
1444,36.0,12,25.0,95051,4.0,1.0,1.0,0,0.0,0.0,1,0.0,0
1445,60.0,33,154.0,90740,1.0,3.0,2.0,0,1.0,1.0,1,0.0,1
1446,47.0,21,141.0,90095,1.0,2.4,1.0,0,0.0,0.0,0,0.0,0
1447,29.0,4,22.0,92661,2.0,0.9,3.0,110,0.0,0.0,0,0.0,0
1448,52.0,28,145.0,94131,2.0,6.8,1.0,0,0.0,0.0,1,0.0,0
1449,41.0,16,49.0,92122,3.0,0.5,3.0,0,0.0,0.0,1,0.0,0
1450,63.0,37,109.0,90740,1.0,2.0,1.0,0,0.0,0.0,1,0.0,0
1451,59.0,34,80.0,90086,3.0,0.5,1.0,0,0.0,0.0,1,1.0,0
1452,44.0,20,82.0,94555,4.0,1.4,2.0,201,0.0,0.0,1,1.0,0
1453,54.0,28,52.0,94102,4.0,2.5,1.0,0,0.0,0.0,1,0.0,0
1454,29.0,5,85.0,90232,3.0,2.5,1.0,0,0.0,0.0,1,1.0,0
1455,51.0,25,148.0,90024,1.0,1.0,1.0,0,0.0,0.0,0,0.0,0
1456,63.0,39,160.0,91330,2.0,2.1,1.0,0,0.0,0.0,0,1.0,0
1457,36.0,11,39.0,90095,4.0,1.7,1.0,0,0.0,0.0,1,0.0,0
1458,42.0,16,25.0,94304,2.0,0.8,3.0,0,0.0,0.0,0,1.0,0
1459,51.0,25,33.0,93033,1.0,1.4,3.0,0,0.0,0.0,1,1.0,0
1460,47.0,20,38.0,92115,3.0,2.5,2.0,0,0.0,0.0,0,0.0,0
1461,40.0,16,85.0,92677,4.0,0.2,3.0,0,0.0,0.0,1,1.0,0
1462,54.0,28,48.0,93022,1.0,0.2,1.0,0,0.0,0.0,1,0.0,0
1463,47.0,21,15.0,95207,4.0,0.6,3.0,77,0.0,0.0,1,0.0,0
1464,35.0,10,94.0,91343,1.0,0.0,1.0,174,0.0,0.0,1,0.0,0
1465,28.0,4,120.0,92333,2.0,0.6,1.0,0,0.0,0.0,1,0.0,0
1466,45.0,19,60.0,91911,1.0,0.7,3.0,159,0.0,0.0,1,0.0,0
1467,33.0,9,145.0,94303,2.0,4.33,1.0,277,0.0,0.0,0,1.0,0
1468,62.0,36,29.0,91107,2.0,0.7,3.0,0,0.0,0.0,0,0.0,0
1469,45.0,18,78.0,92129,3.0,2.67,2.0,0,0.0,0.0,1,0.0,0
1470,59.0,35,59.0,90005,4.0,1.2,2.0,0,0.0,0.0,1,0.0,0
1471,58.0,28,80.0,91116,2.0,4.5,3.0,0,0.0,0.0,0,1.0,0
1472,52.0,26,180.0,94305,1.0,1.0,1.0,0,0.0,0.0,1,1.0,0
1473,34.0,8,8.0,94710,3.0,0.1,2.0,83,0.0,0.0,1,0.0,0
1474,65.0,35,23.0,91711,1.0,1.5,3.0,0,0.0,0.0,1,0.0,0
1475,48.0,23,79.0,92124,2.0,3.8,3.0,0,0.0,0.0,1,0.0,0
1476,44.0,19,78.0,92064,2.0,3.8,3.0,268,0.0,0.0,0,0.0,0
1477,61.0,37,64.0,92028,1.0,0.0,2.0,0,0.0,0.0,0,1.0,0
1478,40.0,14,64.0,91320,4.0,0.2,3.0,0,0.0,0.0,1,1.0,0
1479,65.0,39,160.0,94803,4.0,3.8,1.0,237,0.0,0.0,1,0.0,1
1480,28.0,4,43.0,91304,1.0,1.0,3.0,102,0.0,0.0,0,0.0,0
1481,67.0,42,32.0,93943,1.0,1.1,3.0,0,0.0,0.0,0,1.0,0
1482,35.0,9,179.0,91125,2.0,0.0,1.0,76,1.0,0.0,1,0.0,0
1483,60.0,35,8.0,94143,1.0,0.1,1.0,0,0.0,0.0,1,0.0,0
1484,58.0,32,63.0,92717,1.0,1.6,1.0,0,1.0,0.0,1,0.0,0
1485,55.0,30,40.0,94126,2.0,2.3,3.0,0,1.0,0.0,1,0.0,0
1486,34.0,9,99.0,90245,4.0,2.2,2.0,155,0.0,0.0,1,0.0,0
1487,35.0,9,141.0,93022,2.0,4.5,2.0,0,0.0,0.0,0,0.0,1
1488,28.0,4,159.0,93907,1.0,1.5,1.0,0,0.0,0.0,1,1.0,0
1489,38.0,12,39.0,95825,2.0,0.3,1.0,174,0.0,0.0,1,0.0,0
1490,62.0,38,99.0,91604,4.0,1.7,2.0,0,0.0,0.0,0,0.0,0
1491,30.0,4,18.0,95020,4.0,0.3,2.0,0,0.0,0.0,1,1.0,0
1492,38.0,12,38.0,94553,2.0,0.3,1.0,0,0.0,0.0,1,1.0,0
1493,33.0,8,133.0,90024,1.0,0.0,1.0,0,0.0,0.0,1,0.0,0
1494,58.0,34,84.0,91380,2.0,2.8,1.0,0,0.0,0.0,1,1.0,0
1495,59.0,35,60.0,90089,1.0,0.0,2.0,0,0.0,0.0,1,1.0,0
1496,52.0,28,178.0,92647,3.0,5.4,3.0,147,0.0,0.0,1,0.0,1
1497,36.0,12,18.0,91330,1.0,0.5,3.0,0,0.0,0.0,0,1.0,0
1498,45.0,21,73.0,95020,1.0,0.8,3.0,0,0.0,0.0,1,0.0,0
1499,49.0,23,125.0,94022,1.0,7.3,1.0,0,0.0,0.0,0,0.0,0
1500,52.0,26,91.0,92173,1.0,4.3,2.0,0,0.0,1.0,1,1.0,1
1501,54.0,28,74.0,95014,2.0,1.1,1.0,0,0.0,0.0,1,0.0,0
1502,30.0,4,35.0,92130,2.0,0.3,2.0,0,,0.0,0,1.0,0
1503,65.0,39,113.0,90036,1.0,2.0,1.0,0,0.0,0.0,1,1.0,0
1504,34.0,8,52.0,94720,4.0,2.2,2.0,0,0.0,0.0,0,0.0,0
1505,30.0,6,191.0,92028,2.0,4.4,2.0,0,0.0,0.0,1,0.0,1
1506,51.0,25,18.0,92109,1.0,0.3,3.0,93,0.0,0.0,0,1.0,0
1507,52.0,27,25.0,95138,2.0,0.0,1.0,0,0.0,0.0,1,1.0,0
1508,43.0,18,50.0,91006,4.0,1.9,3.0,0,0.0,0.0,0,0.0,0
1509,35.0,10,75.0,93940,4.0,0.7,3.0,0,0.0,0.0,1,1.0,0
1510,56.0,26,92.0,92647,2.0,4.5,3.0,0,1.0,0.0,0,1.0,0
1511,57.0,32,33.0,95747,2.0,2.0,2.0,0,0.0,0.0,1,0.0,0
1512,58.0,32,65.0,90266,3.0,2.2,3.0,0,0.0,0.0,0,0.0,0
1513,53.0,28,44.0,91604,3.0,1.7,1.0,0,0.0,0.0,0,0.0,0
1514,45.0,21,183.0,95211,2.0,1.4,1.0,354,0.0,0.0,0,0.0,0
1515,44.0,20,175.0,96150,2.0,1.4,1.0,0,0.0,0.0,1,1.0,0
1516,54.0,28,28.0,94305,4.0,1.5,3.0,0,0.0,0.0,1,1.0,0
1517,41.0,17,49.0,92130,4.0,2.2,2.0,0,0.0,0.0,0,0.0,0
1518,52.0,26,45.0,92697,4.0,1.8,1.0,0,0.0,0.0,1,0.0,0
1519,43.0,17,64.0,95053,4.0,3.0,3.0,221,0.0,0.0,1,0.0,1
1520,63.0,38,22.0,92115,3.0,0.1,3.0,90,0.0,0.0,1,0.0,0
1521,54.0,30,120.0,95039,1.0,7.4,1.0,119,0.0,0.0,1,1.0,0
1522,33.0,8,175.0,92354,2.0,6.7,1.0,102,0.0,0.0,1,0.0,0
1523,25.0,-1,101.0,94720,4.0,2.3,3.0,256,0.0,0.0,0,1.0,0
1524,41.0,16,104.0,92037,1.0,1.0,3.0,0,0.0,0.0,1,0.0,0
1525,40.0,16,155.0,94002,4.0,0.1,3.0,0,0.0,1.0,1,1.0,1
1526,43.0,18,58.0,95747,1.0,2.4,1.0,0,0.0,0.0,0,0.0,0
1527,36.0,10,80.0,94608,4.0,2.2,2.0,0,0.0,0.0,1,0.0,0
1528,57.0,33,45.0,94117,1.0,1.8,3.0,195,0.0,0.0,0,0.0,0
1529,34.0,9,134.0,94550,1.0,4.6,1.0,164,1.0,0.0,1,0.0,0
1530,38.0,14,58.0,91709,4.0,2.0,3.0,153,1.0,0.0,0,0.0,0
1531,47.0,21,20.0,94066,1.0,0.2,1.0,0,0.0,0.0,1,1.0,0
1532,39.0,13,25.0,90304,4.0,1.5,3.0,0,0.0,0.0,1,0.0,0
1533,45.0,20,55.0,94588,1.0,0.3,1.0,0,0.0,0.0,1,1.0,0
1534,62.0,37,155.0,93943,1.0,1.3,1.0,0,0.0,0.0,0,0.0,0
1535,59.0,34,30.0,92084,1.0,1.3,1.0,0,0.0,0.0,1,1.0,0
1536,61.0,37,39.0,92096,4.0,0.4,1.0,0,0.0,0.0,1,1.0,0
1537,36.0,12,73.0,95617,4.0,2.0,3.0,188,0.0,0.0,1,0.0,0
1538,58.0,34,41.0,94608,4.0,1.3,1.0,0,0.0,0.0,1,0.0,0
1539,55.0,30,34.0,95820,4.0,0.1,3.0,157,0.0,0.0,1,0.0,0
1540,29.0,5,21.0,90601,3.0,0.9,3.0,119,0.0,0.0,0,0.0,0
1541,34.0,8,11.0,91320,4.0,0.3,1.0,0,1.0,1.0,1,1.0,0
1542,61.0,35,154.0,92704,2.0,6.9,1.0,0,0.0,0.0,0,0.0,0
1543,50.0,20,19.0,92612,4.0,0.4,3.0,0,0.0,0.0,0,0.0,0
1544,52.0,26,101.0,93407,2.0,2.4,2.0,0,0.0,0.0,1,0.0,0
1545,39.0,15,24.0,92123,1.0,1.0,1.0,116,0.0,0.0,1,1.0,0
